city,district,neighbourhood,room,living_room,size,age,floor,price
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,2,1,214,10,0,6700000
İzmir , Konak , Güzelyalı Mah.,2,1,100,30,1,2750000
İzmir , Menderes , Orta Mah.,3,1,150,5,1,7750000
İzmir , Karabağlar , Üçkuyular Mah.,1,1,70,31,1,2750000
İzmir , Kemalpaşa , Atatürk Mah.,2,1,100,35,3,2400000
İzmir , Buca , Laleli Mah.,3,1,125,25,2,2780000
İzmir , Karşıyaka , Şemikler Mah.,3,1,170,6,2,9000000
İzmir , Menderes , Gümüldür Cumhuriyet Mah.,2,1,201,20,0,5100000
İzmir , Menderes , Orta Mah.,1,1,55,5,1,3100000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,130,35,0,3800000
İzmir , Menderes , Mithatpaşa Mah.,3,1,165,23,0,7450000
İzmir , Aliağa , Kazım Dirik Mah.,3,1,150,11,4,3250000
İzmir , Karabağlar , Devrim Mah.,2,1,115,0,5,5000000
İzmir , Ödemiş , Umurbey Mah.,6,1,110,32,0,1250000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,140,35,2,4950000
İzmir , Bornova , İnönü Mah.,2,1,85,22,5,3000000
İzmir , Torbalı , Tepeköy Mah.,3,1,140,14,3,2500000
İzmir , Konak , Kültür Mah.,3,1,140,34,4,6900000
İzmir , Karşıyaka , Alaybey Mah.,3,1,115,35,1,3750000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,3,1,120,12,0,7000000
İzmir , Dikili , Salimbey Mah.,2,1,100,10,0,3000000
İzmir , Menderes , Gümüldür İnönü Mah.,3,1,140,11,6,8250000
İzmir , Selçuk , Atatürk Mah.,2,1,80,2,2,4300000
İzmir , Bayraklı , R. Şevket İnce Mah.,9,4,323,30,0,10000000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,160,0,1,7150000
İzmir , Seferihisar , Cumhuriyet Mah.,4,1,300,4,0,9350000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,150,0,0,7500000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,105,0,1,7500000
İzmir , Konak , Güzelyalı Mah.,3,1,115,26,1,3350000
İzmir , Ödemiş , Zafer Mah.,3,1,120,20,2,2600000
İzmir , Karşıyaka , Nergiz Mah.,3,1,120,4,3,7500000
İzmir , Çiğli , Balatçık Mah.,1,1,65,0,4,2750000
İzmir , Dikili , Çandarlı Mah.,3,1,140,21,0,5200000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,130,26,4,4100000
İzmir , Karşıyaka , Demirköprü Mah.,1,1,60,1,1,3850000
İzmir , Buca , Yiğitler Mah.,3,1,150,30,4,4750000
İzmir , Menemen , Uğur Mumcu Mah.,3,1,138,0,2,3500000
İzmir , Seferihisar , Mersin Alanı Mah.,2,1,120,1,1,7000000
İzmir , Foça , Cumhuriyet Mah.,3,1,200,0,0,9000000
İzmir , Bornova , Meriç Mah.,2,1,100,20,0,4600000
İzmir , Buca , İnönü Mah.,2,1,80,4,1,1650000
İzmir , Bayraklı , Onur Mah.,3,1,170,12,19,5500000
İzmir , Karaburun , Hasseki Mah.,1,1,350,80,0,4000000
İzmir , Karşıyaka , Şemikler Mah.,3,1,150,25,6,5950000
İzmir , Balçova , Teleferik Mah.,3,1,140,25,6,5500000
İzmir , Kemalpaşa , Bağyurdu 29 Ekim Mah.,7,1,375,25,0,7700000
İzmir , Menemen , Uğur Mumcu Mah.,1,1,51,0,1,2750000
İzmir , Torbalı , Kazım Karabekir Mah.,2,1,77,3,3,5000000
İzmir , Urla , İçmeler Mah.,2,1,90,6,2,6500000
İzmir , Torbalı , Ertuğrul Mah.,2,1,76,0,3,2650000
İzmir , Karabağlar , Fahrettin Altay Mah.,3,1,110,30,3,3600000
İzmir , Dikili , Salihler Mah.,4,1,200,0,0,10000000
İzmir , Konak , Kemal Reis Mah.,3,1,168,30,3,3200000
İzmir , Çiğli , Atatürk Mah.,2,1,100,9,1,3500000
İzmir , Bergama , Örenli Mah.,6,1,215,50,0,1600000
İzmir , Buca , Murathan Mah.,3,1,200,30,0,5999999
İzmir , Karabağlar , Vatan Mah.,3,1,120,8,1,3200000
İzmir , Karabağlar , Sevgi Mah.,3,1,145,11,1,5500000
İzmir , Buca , Mustafa Kemal Mah.,2,1,105,5,3,4150000
İzmir , Karşıyaka , Yalı Mah.,2,1,100,39,1,3500000
İzmir , Karaburun , Mordoğan Mah.,3,1,308,7,0,8800000
İzmir , Karşıyaka , Yalı Mah.,2,1,85,13,1,4000000
İzmir , Torbalı , Cumhuriyet Mah.,2,1,110,30,6,2050000
İzmir , Güzelbahçe , Mustafa Kemal Paşa Mah.,2,1,140,0,0,8750000
İzmir , Menderes , Kemalpaşa Mah.,3,1,127,7,1,5750000
İzmir , Konak , Altıntaş Mah.,3,1,100,27,1,3350000
İzmir , Ödemiş , Kayaköy Mah.,3,1,100,5,0,2550000
İzmir , Dikili , Salihler Mah.,3,2,180,2,0,6300000
İzmir , Menderes , Çukuraltı Mah.,3,1,120,20,1,5750000
İzmir , Menemen , Villakent Mah.,5,2,225,0,0,10000000
İzmir , Karşıyaka , Tersane Mah.,5,2,316,17,5,5800000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,160,26,1,6800000
İzmir , Dikili , Salihler Mah.,4,1,235,4,0,9500000
İzmir , Dikili , Çandarlı Mah.,2,1,130,25,0,6500000
İzmir , Dikili , Çandarlı Mah.,3,1,140,0,0,8349000
İzmir , Foça , Yenibağarası Mah.,2,1,120,16,0,3500000
İzmir , Buca , Barış Mah.,3,1,120,50,1,3500000
İzmir , Torbalı , Torbalı Mah.,3,1,140,24,6,2500000
İzmir , Buca , Kuruçeşme Mah.,1,1,65,7,3,3000000
İzmir , Balçova , Çetin Emeç Mah.,1,1,55,0,3,5000000
İzmir , Foça , Ilıpınar Mah.,3,1,232,15,0,4000000
İzmir , Konak , Murat Reis Mah.,2,1,115,40,3,3500000
İzmir , Seferihisar , Turabiye Mah.,3,1,125,4,6,4500000
İzmir , Bornova , Ergene Mah.,3,1,120,40,5,3750000
İzmir , Narlıdere , 2. İnönü Mah.,1,1,95,8,3,6990000
İzmir , Çiğli , Evka - 2 Mah.,3,1,125,28,0,3100000
İzmir , Gaziemir , Dokuz Eylül Mah.,3,1,130,30,3,3500000
İzmir , Aliağa , Yenişakran Mah.,3,1,125,8,2,4250000
İzmir , Çiğli , Ahmet Efendi Mah.,1,0,52,2,2,2400000
İzmir , Bayraklı , Mansuroğlu Mah.,2,1,87,6,4,7600000
İzmir , Bornova , Ergene Mah.,2,1,75,1,2,4500000
İzmir , Kemalpaşa , Yukarıkızılca Merkez Mah.,3,1,895,4,0,7500000
İzmir , Foça , Ilıpınar Mah.,4,117,175,6,0,6750000
İzmir , Balçova , Korutürk Mah.,2,1,110,17,1,5500000
İzmir , Buca , Kaynaklar Merkez Mah.,2,1,112,3,0,6000000
İzmir , Menderes , Kemalpaşa Mah.,3,1,110,8,3,8150000
İzmir , Karabağlar , Kazım Karabekir Mah.,4,1,260,5,5,5200000
İzmir , Çiğli , Esentepe Mah.,2,1,95,8,3,2950000
İzmir , Çiğli , Egekent Mah.,3,1,120,31,6,3000000
İzmir , Gaziemir , Irmak Mah.,2,1,110,0,2,5750000
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,130,26,1,4400000
İzmir , Karşıyaka , Şemikler Mah.,3,1,180,0,5,8500000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,200,16,1,6000000
İzmir , Buca , Efeler Mah.,3,1,102,31,4,2990000
İzmir , Karşıyaka , Donanmacı Mah.,2,1,70,0,5,4000000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,115,27,3,3750000
İzmir , Bayındır , Çınardibi Mah.,3,1,140,5,0,7950000
İzmir , Gaziemir , Yeşil Mah.,3,1,175,24,2,6150000
İzmir , Karabağlar , Doğanay Mah.,3,1,130,28,1,3090000
İzmir , Karşıyaka , Mustafa Kemal Mah.,4,1,243,15,2,9000000
İzmir , Bayraklı , Soğukkuyu Mah.,3,1,130,21,6,3500000
İzmir , Bayraklı , Yamanlar Mah.,2,1,80,0,1,2650000
İzmir , Dikili , İsmetpaşa Mah.,2,1,85,4,3,5500000
İzmir , Karşıyaka , Örnekköy Mah.,4,1,168,9,5,5175000
İzmir , Karşıyaka , Aksoy Mah.,2,1,100,16,0,3750000
İzmir , Konak , Mehmet Ali Akman Mah.,3,1,120,31,1,7900000
İzmir , Seferihisar , Camikebir Mah.,2,1,110,0,1,5450000
İzmir , Karşıyaka , Mustafa Kemal Mah.,3,1,161,17,6,10000000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,200,0,0,6000000
İzmir , Balçova , Fevzi Çakmak Mah.,3,1,155,30,3,7250000
İzmir , Buca , Atatürk Mah.,1,1,55,7,3,2400000
İzmir , Menderes , Dereköy Mah.,1,1,1539,40,0,8250000
İzmir , Karabağlar , Kazım Karabekir Mah.,2,1,85,11,4,2550000
İzmir , Bornova , Ergene Mah.,2,1,85,7,1,5000000
İzmir , Bayraklı , Osmangazi Mah.,3,1,145,0,9,4650000
İzmir , Karabağlar , Doğanay Mah.,2,1,130,30,3,2750000
İzmir , Dikili , Cumhuriyet Mah.,4,1,112,0,0,8000000
İzmir , Foça , Cumhuriyet Mah.,2,1,116,11,0,6500000
İzmir , Narlıdere , Narlı Mah.,3,1,145,11,2,7750000
İzmir , Dikili , Salihler Mah.,3,1,100,0,0,6000000
İzmir , Buca , Barış Mah.,3,1,120,30,2,3200000
İzmir , Karşıyaka , Tuna Mah.,3,1,135,35,3,7500000
İzmir , Aliağa , Atatürk Mah.,2,1,75,0,1,2500000
İzmir , Bornova , Kızılay Mah.,3,1,140,0,2,4750000
İzmir , Karşıyaka , Şemikler Mah.,3,1,125,5,3,5750000
İzmir , Bayraklı , Fuat Edip Baksı Mah.,3,1,148,16,11,6750000
İzmir , Menderes , Çukuraltı Mah.,3,1,140,0,0,6500000
İzmir , Karşıyaka , Bahriye Üçok Mah.,1,11,45,0,6,4250000
İzmir , Buca , Kuruçeşme Mah.,1,1,60,4,2,1980000
İzmir , Ödemiş , Atatürk Mah.,2,1,110,20,3,2150000
İzmir , Karabağlar , Esenyalı Mah.,2,1,105,26,0,3150000
İzmir , Menderes , Orta Mah.,3,1,170,0,1,8950000
İzmir , Karşıyaka , Alaybey Mah.,3,1,120,48,4,2150000
İzmir , Kınık , Büyükoba Mah.,2,1,95,35,0,1800000
İzmir , Bornova , Evka 4 Mah.,2,1,77,26,2,2650000
İzmir , Konak , Güzelyalı Mah.,2,1,80,40,1,2500000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,90,40,3,3290000
İzmir , Bornova , Egemenlik Mah.,2,1,65,4,6,2250000
İzmir , Bornova , Mevlana Mah.,3,1,125,11,3,4950000
İzmir , Dikili , Salihler Mah.,3,1,150,15,1,7100000
İzmir , Torbalı , Ayrancılar Mah.,2,1,80,5,3,2500000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,105,15,1,5000000
İzmir , Karşıyaka , Örnekköy Mah.,1,1,42,0,0,2650000
İzmir , Torbalı , Ayrancılar Mah.,2,1,90,0,1,2500000
İzmir , Buca , Atatürk Mah.,1,1,47,5,3,2200000
İzmir , Karabağlar , Vatan Mah.,2,1,110,10,0,2500000
İzmir , Karşıyaka , Bahariye Mah.,2,1,100,26,0,2750000
İzmir , Buca , Kozağaç Mah.,2,1,90,5,3,3800000
İzmir , Torbalı , Torbalı Mah.,3,1,118,22,6,1800000
İzmir , Foça , Kazım Dirik Mah.,2,1,120,0,0,5950000
İzmir , Dikili , Cumhuriyet Mah.,3,1,250,8,0,5600000
İzmir , Ödemiş , Bademli Mah.,2,1,116,32,0,1900000
İzmir , Buca , Akıncılar Mah.,2,1,105,1,3,3150000
İzmir , Karşıyaka , Bahariye Mah.,2,1,100,31,2,3150000
İzmir , Buca , Göksu Mah.,5,1,185,0,2,3900000
İzmir , Buca , Ufuk Mah.,2,1,85,6,2,3250000
İzmir , Konak , Güneşli Mah.,3,1,145,10,3,8400000
İzmir , Karabağlar , Günaltay Mah.,1,1,70,28,1,1550000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,250,3,0,7250000
İzmir , Buca , Laleli Mah.,2,1,90,0,3,3100000
İzmir , Buca , Akıncılar Mah.,4,1,180,0,4,5500000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,110,0,2,2850000
İzmir , Seferihisar , Düzce Mah.,4,1,180,11,0,5300000
İzmir , Karşıyaka , Goncalar Mah.,3,1,140,21,1,5250000
İzmir , Seferihisar , Camikebir Mah.,2,1,100,5,1,2925000
İzmir , Ödemiş , Meşrutiyet Mah.,3,1,130,26,2,1525000
İzmir , Menderes , Gümüldür Atatürk Mah.,3,1,129,9,1,4800000
İzmir , Dikili , Salihler Mah.,4,0,1172,15,0,10000000
İzmir , Buca , Atatürk Mah.,2,1,65,5,2,2750000
İzmir , Torbalı , İnönü Mah.,4,1,255,8,0,8000000
İzmir , Buca , Yaylacık Mah.,3,1,145,5,7,5000000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,200,0,0,6895000
İzmir , Aliağa , Kurtuluş Mah.,3,1,140,11,5,4650000
İzmir , Foça , Kozbeyli Mah.,4,1,161,0,0,10000000
İzmir , Çiğli , Küçük Çiğli Mah.,2,1,80,5,-1,2260000
İzmir , Karşıyaka , Donanmacı Mah.,2,1,95,26,3,4950000
İzmir , Buca , İnkılap Mah.,2,1,95,26,2,2975000
İzmir , Çiğli , Balatçık Mah.,2,1,90,4,3,3800000
İzmir , Torbalı , Fevzi Çakmak Mah.,2,1,80,0,2,2620000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,2,1,117,0,2,6000000
İzmir , Menderes , Orta Mah.,3,1,115,0,0,5750000
İzmir , Menderes , Çile Mah.,2,1,80,10,0,2600000
İzmir , Karabağlar , Üçkuyular Mah.,2,1,110,35,1,3400000
İzmir , Ödemiş , Hürriyet Mah.,3,1,135,4,2,5250000
İzmir , Menderes , Orta Mah.,3,1,85,8,0,7750000
İzmir , Seferihisar , Camikebir Mah.,3,1,140,0,1,5500000
İzmir , Menemen , Yeşil Pınar Mah.,2,1,95,11,2,1650000
İzmir , Balçova , Çetin Emeç Mah.,2,1,85,7,2,6750000
İzmir , Bornova , Yeşilova Mah.,2,1,75,4,1,2750000
İzmir , Buca , Laleli Mah.,2,1,90,8,4,3350000
İzmir , Foça , Atatürk Mah.,3,1,135,26,0,8500000
İzmir , Buca , İzkent Mah.,2,1,75,30,2,2500000
İzmir , Karşıyaka , Latife Hanım Mah.,2,1,80,0,1,3100000
İzmir , Buca , Laleli Mah.,2,0,90,28,3,2500000
İzmir , Çiğli , Cumhuriyet Mah.,3,1,120,16,4,2750000
İzmir , Çiğli , Egekent Mah.,3,1,125,16,1,2900000
İzmir , Karşıyaka , Bahriye Üçok Mah.,3,1,160,26,2,6950000
İzmir , Menemen , Irmak Mah.,3,1,160,14,0,10000000
İzmir , Aliağa , Aşağışakran Mah.,4,2,170,0,0,8750000
İzmir , Bornova , Yeşilova Mah.,1,1,65,0,10,3650000
İzmir , Seferihisar , Atatürk Mah.,4,1,200,25,1,8500000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,140,36,13,5200000
İzmir , Torbalı , Muratbey Mah.,2,1,95,4,5,2250000
İzmir , Konak , Alsancak Mah.,3,1,135,28,5,7250000
İzmir , Menemen , Atatürk Mah.,2,1,110,5,0,2600000
İzmir , Seferihisar , Camikebir Mah.,2,1,80,4,1,3750000
İzmir , Seferihisar , Payamlı Mah.,4,1,150,0,1,6200000
İzmir , Çiğli , Ataşehir Mah.,2,1,90,0,3,4550000
İzmir , Foça , Cumhuriyet Mah.,3,1,90,21,0,5650000
İzmir , Karabağlar , Peker Mah.,2,1,110,34,1,2000000
İzmir , Çiğli , Ataşehir Mah.,2,1,75,16,1,3850000
İzmir , Bornova , Atatürk Mah.,3,1,145,0,3,6450000
İzmir , Çiğli , Yakakent Mah.,3,1,214,3,2,9950000
İzmir , Menemen , İstiklal Mah.,3,1,120,5,3,4100000
İzmir , Karabağlar , Doğanay Mah.,2,1,90,18,1,3100000
İzmir , Buca , Kuruçeşme Mah.,1,1,50,0,3,2800000
İzmir , Narlıdere , Çamtepe Mah.,1,1,55,3,3,4250000
İzmir , Ödemiş , Umurbey Mah.,1,1,80,31,4,1250000
İzmir , Buca , Atatürk Mah.,1,1,60,2,2,1200000
İzmir , Narlıdere , 2. İnönü Mah.,3,1,120,22,9,3700000
İzmir , Torbalı , Muratbey Mah.,1,1,50,0,2,2100000
İzmir , Menderes , Orta Mah.,1,1,55,1,2,3000000
İzmir , Tire , 4 Eylül Mah.,3,1,150,15,2,2980000
İzmir , Menemen , Değirmendere Mah.,3,1,140,0,0,5850000
İzmir , Seferihisar , Sığacık Mah.,2,1,75,18,6,5000000
İzmir , Karabağlar , Basın Sitesi Mah.,3,1,140,5,3,5500000
İzmir , Buca , Adatepe Mah.,1,1,50,0,3,2750000
İzmir , Buca , İnönü Mah.,3,1,245,0,1,7750000
İzmir , Konak , Kemal Reis Mah.,2,1,95,40,1,2800000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,135,22,5,5300000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,150,0,1,7000000
İzmir , Konak , Göztepe Mah.,2,1,105,30,1,3650000
İzmir , Ödemiş , İnönü Mah.,2,1,110,30,6,1600000
İzmir , Karabağlar , Kazım Karabekir Mah.,3,1,135,25,3,2850000
İzmir , Menderes , Çukuraltı Mah.,3,1,150,9,5,4750000
İzmir , Karşıyaka , Şemikler Mah.,3,1,140,6,1,8500000
İzmir , Bornova , Evka 3 Mah.,2,1,65,27,0,3120000
İzmir , Konak , Dayıemir Mah.,2,1,70,60,0,1000000
İzmir , Karabağlar , Günaltay Mah.,3,1,140,4,4,3750000
İzmir , Karşıyaka , Nergiz Mah.,2,1,80,0,2,6500000
İzmir , Çiğli , Aydınlıkevler Mah.,3,1,180,26,0,6990000
İzmir , Konak , Kültür Mah.,3,1,150,26,6,6950000
İzmir , Urla , Yenikent Mah.,3,1,118,1,5,8450000
İzmir , Karabağlar , Bozyaka Mah.,3,1,155,10,1,9600000
İzmir , Karşıyaka , Nergiz Mah.,3,1,120,26,3,4500000
İzmir , Torbalı , Muratbey Mah.,2,1,100,0,3,2750000
İzmir , Foça , Fevzi Çakmak Mah.,3,1,120,0,0,8900000
İzmir , Karşıyaka , Şemikler Mah.,3,1,145,5,5,6850000
İzmir , Dikili , Cumhuriyet Mah.,3,1,150,0,0,6500000
İzmir , Selçuk , 14 Mayıs Mah.,3,1,180,4,2,3800000
İzmir , Bayraklı , Onur Mah.,3,1,170,15,5,5350000
İzmir , Seferihisar , Mersin Alanı Mah.,3,1,150,5,1,7275000
İzmir , Seferihisar , Atatürk Mah.,4,1,180,0,0,7600000
İzmir , Seferihisar , Hıdırlık Mah.,2,1,90,0,3,3500000
İzmir , Menderes , Gümüldür İnönü Mah.,3,1,150,11,1,5850000
İzmir , Karabağlar , Arap Hasan Mah.,2,1,110,45,0,2350000
İzmir , Menderes , Çukuraltı Mah.,3,1,110,25,0,4400000
İzmir , Konak , Kemal Reis Mah.,2,1,95,35,1,2450000
İzmir , Bornova , Meriç Mah.,3,1,160,1,4,9150000
İzmir , Karabağlar , Basın Sitesi Mah.,1,1,50,6,1,3400000
İzmir , Karşıyaka , Goncalar Mah.,1,1,55,0,5,4200000
İzmir , Karşıyaka , Aksoy Mah.,3,1,140,45,3,5150000
İzmir , Karşıyaka , Yalı Mah.,3,1,114,22,1,4350000
İzmir , Konak , Zafertepe Mah.,2,1,70,0,2,2750000
İzmir , Balçova , Eğitim Mah.,2,1,85,7,-2,3250000
İzmir , Buca , Yıldız Mah.,3,1,130,21,1,3225000
İzmir , Urla , Hacı İsa Mah.,3,1,120,0,0,9200000
İzmir , Bayraklı , Muhittin Erener Mah.,6,2,218,30,0,4750000
İzmir , Menemen , Kasımpaşa Mah.,3,1,140,14,4,3200000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,90,1,1,5150000
İzmir , Torbalı , Ayrancılar Mah.,3,1,185,0,3,5500000
İzmir , Buca , Yaylacık Mah.,4,1,165,22,2,4500000
İzmir , Bornova , Kazımdirik Mah.,1,1,42,5,5,5250000
İzmir , Menemen , Tülbentli Mah.,4,1,175,2,9,5250000
İzmir , Bornova , Evka 4 Mah.,1,0,45,26,0,1400000
İzmir , Selçuk , 14 Mayıs Mah.,1,1,50,0,1,2250000
İzmir , Bayraklı , R. Şevket İnce Mah.,1,0,70,5,6,1950000
İzmir , Bornova , Çiçekli Mah.,3,1,124,5,0,9500000
İzmir , Foça , Fatih Mah.,1,1,75,16,0,6500000
İzmir , Karabağlar , Muammer Akar Mah.,3,1,110,35,2,4000000
İzmir , Torbalı , Muratbey Mah.,2,1,105,0,1,3200000
İzmir , Menderes , Cüneytbey Mah.,3,1,135,5,3,6800000
İzmir , Kemalpaşa , Bağyurdu Kazımpaşa Mah.,3,1,448,15,0,5700000
İzmir , Karşıyaka , Atakent Mah.,3,1,150,25,5,6000000
İzmir , Menderes , Orta Mah.,4,1,250,11,1,8500000
İzmir , Seferihisar , Tepecik Mah.,3,1,300,0,0,9250000
İzmir , Ödemiş , Cumhuriyet Mah.,3,1,150,0,3,4000000
İzmir , Seferihisar , Hıdırlık Mah.,4,1,160,2,4,5300000
İzmir , Çiğli , Atatürk Mah.,2,1,105,5,4,3800000
İzmir , Torbalı , Bahçelievler Mah.,2,1,91,0,3,4250000
İzmir , Karşıyaka , İmbatlı Mah.,2,1,80,1,5,4750000
İzmir , Bayraklı , R. Şevket İnce Mah.,3,1,160,4,6,5000000
İzmir , Dikili , Salihler Mah.,4,1,180,0,0,8000000
İzmir , Karabağlar , Sarıyer Mah.,2,1,80,5,4,2400000
İzmir , Menemen , Villakent Mah.,3,1,340,0,0,7500000
İzmir , Bayraklı , Manavkuyu Mah.,3,1,125,26,3,4250000
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,100,5,1,4500000
İzmir , Karşıyaka , Dedebaşı Mah.,2,1,95,11,5,4200000
İzmir , Buca , Buca Koop. Mah.,3,1,130,21,3,4025000
İzmir , Karşıyaka , Demirköprü Mah.,3,1,144,5,2,6000000
İzmir , Karabağlar , Sevgi Mah.,2,0,80,7,1,2500000
İzmir , Karşıyaka , Yalı Mah.,1,1,75,9,1,3900000
İzmir , Bornova , Yakaköy Mah.,2,1,150,2,0,8000000
İzmir , Buca , Kozağaç Mah.,2,1,90,5,3,3270000
İzmir , Dikili , Cumhuriyet Mah.,4,1,290,0,-1,8750000
İzmir , Seferihisar , Mersin Alanı Mah.,2,1,85,7,2,3700000
İzmir , Çiğli , Evka-5 Mah.,3,1,125,21,4,3100000
İzmir , Karabağlar , Doğanay Mah.,2,1,127,25,2,2890000
İzmir , Foça , Mustafa Kemal Atatürk Mah.,2,1,70,0,1,4750000
İzmir , Karabağlar , Maliyeciler Mah.,3,1,130,31,1,3100000
İzmir , Karşıyaka , Bostanlı Mah.,3,1,135,24,2,4500000
İzmir , Bayraklı , Gümüşpala Mah.,3,1,135,3,1,3265000
İzmir , Seferihisar , Payamlı Mah.,2,1,115,0,0,4500000
İzmir , Buca , Atatürk Mah.,1,1,55,5,3,2450000
İzmir , Menemen , 9 Eylül Mah.,3,1,125,0,1,3725000
İzmir , Konak , Akın Simav Mah.,2,1,150,35,7,2650000
İzmir , Menderes , Kasımpaşa Mah.,2,1,65,2,3,3150000
İzmir , Buca , Kuruçeşme Mah.,2,1,80,4,2,1220000
İzmir , Foça , Fevzipaşa Mah.,1,1,45,1,0,1750000
İzmir , Aliağa , Karaköy Mah.,3,1,501,0,0,4000000
İzmir , Konak , Güzelyalı Mah.,3,1,130,31,3,3650000
İzmir , Çiğli , Yeni Mahalle Mah.,2,1,120,5,1,3300000
İzmir , Torbalı , Karşıyaka Mah.,3,1,355,8,0,3800000
İzmir , Seferihisar , Çolak İbrahim Bey Mah.,1,1,60,0,2,3900000
İzmir , Karabağlar , Esenyalı Mah.,3,1,135,34,4,3950000
İzmir , Bornova , Kızılay Mah.,3,1,89,25,2,3000000
İzmir , Gaziemir , Beyazevler Mah.,3,1,130,15,2,4200000
İzmir , Karabağlar , Muammer Akar Mah.,3,1,140,32,9,5750000
İzmir , Konak , Alsancak Mah.,2,1,95,26,4,3250000
İzmir , Bayraklı , Körfez Mah.,3,1,145,6,3,6500000
İzmir , Seferihisar , Atatürk Mah.,2,1,130,0,0,7000000
İzmir , Selçuk , Atatürk Mah.,3,1,125,35,2,2800000
İzmir , Menderes , Kasımpaşa Mah.,3,1,145,0,2,6500000
İzmir , Foça , Fevzipaşa Mah.,2,1,72,30,3,5750000
İzmir , Bergama , Fatih Mah.,3,1,114,0,2,3990000
İzmir , Bornova , Kazımdirik Mah.,1,1,45,2,3,4300000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,85,0,3,2500000
İzmir , Dikili , Salihler Mah.,2,1,120,35,0,9250000
İzmir , Balçova , Eğitim Mah.,2,1,115,2,2,4200000
İzmir , Karabağlar , Refet Bele Mah.,1,1,80,8,1,2495000
İzmir , Karşıyaka , Cumhuriyet Mah.,4,1,150,21,3,3640000
İzmir , Foça , Kazım Dirik Mah.,2,1,120,4,6,3000000
İzmir , Menemen , İstiklal Mah.,2,1,86,0,4,3500000
İzmir , Çiğli , Egekent Mah.,3,1,122,30,5,2350000
İzmir , Balçova , Çetin Emeç Mah.,3,1,105,30,1,3000000
İzmir , Karabağlar , Günaltay Mah.,3,1,100,26,3,3800000
İzmir , Buca , Fırat Mah.,2,1,95,5,2,3150000
İzmir , Buca , Vali Rahmi Bey Mah.,3,1,135,32,4,4000000
İzmir , Buca , Menderes Mah.,3,1,136,23,1,3050000
İzmir , Ödemiş , Meşrutiyet Mah.,4,2,427,31,0,2500000
İzmir , Güzelbahçe , Mustafa Kemal Paşa Mah.,3,1,125,10,1,5090000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,260,0,0,8750000
İzmir , Buca , Çamlık Mah.,2,1,75,9,4,3125000
İzmir , Güzelbahçe , Mustafa Kemal Paşa Mah.,2,1,145,8,0,5950000
İzmir , Karabağlar , Yurdoğlu Mah.,3,1,120,25,3,3100000
İzmir , Seferihisar , Camikebir Mah.,3,1,160,11,0,6450000
İzmir , Buca , Laleli Mah.,2,1,190,26,4,3450000
İzmir , Buca , Çamlıkule Mah.,2,1,90,0,7,3500000
İzmir , Selçuk , Zafer Mah.,3,1,125,1,1,5350000
İzmir , Karabağlar , Kazım Karabekir Mah.,3,1,110,30,0,2650000
İzmir , Menderes , Orta Mah.,3,1,190,0,0,6750000
İzmir , Balçova , Eğitim Mah.,3,1,130,26,2,4250000
İzmir , Aliağa , Siteler Mah.,3,1,168,0,0,6500000
İzmir , Menderes , Çukuraltı Mah.,3,1,140,11,2,3450000
İzmir , Seferihisar , Camikebir Mah.,2,1,85,2,2,3990000
İzmir , Karabağlar , Abdi İpekçi Mah.,2,1,95,30,0,8000000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,1,1,50,5,0,2290000
İzmir , Buca , Hürriyet Mah.,2,1,85,3,1,2900000
İzmir , Menderes , Gümüldür Fevzi Çakmak Mah.,2,1,100,15,4,3750000
İzmir , Çiğli , Küçük Çiğli Mah.,2,1,90,4,3,3800000
İzmir , Seferihisar , Hıdırlık Mah.,2,1,85,5,1,2600000
İzmir , Çeşme , Reisdere Mah.,2,1,80,0,1,5500000
İzmir , Seferihisar , Hıdırlık Mah.,3,1,130,5,1,4000000
İzmir , Menderes , Barbaros Mah.,4,0,240,4,0,8000000
