city,district,neighbourhood,room,living_room,size,age,floor,price
İzmir , Karabağlar , Gülyaka Mah.,3,1,135,26,1,3250000
İzmir , Torbalı , Ayrancılar Mah.,2,1,61,0,1,2050000
İzmir , Karşıyaka , Aksoy Mah.,2,1,130,0,4,9250000
İzmir , Menemen , Atatürk Mah.,2,1,118,25,3,2925000
İzmir , Karabağlar , Reis Mah.,3,1,115,35,3,3250000
İzmir , Dikili , Çandarlı Mah.,2,1,80,26,0,5950000
İzmir , Karşıyaka , Dedebaşı Mah.,3,1,110,4,5,6175000
İzmir , Konak , Göztepe Mah.,3,1,150,31,1,6600000
İzmir , Buca , Kozağaç Mah.,2,1,110,7,6,3300000
İzmir , Balçova , Korutürk Mah.,3,1,160,26,-2,3450000
İzmir , Konak , Akın Simav Mah.,3,1,120,45,3,3200000
İzmir , Bornova , Evka 3 Mah.,3,1,130,21,5,6750000
İzmir , Torbalı , Torbalı Mah.,3,1,175,9,1,3749000
İzmir , Bornova , Gazi Osman Paşa Mah.,3,1,150,21,3,3600000
İzmir , Çeşme , Reisdere Mah.,3,1,110,0,0,13500000
İzmir , Karabağlar , Bahçelievler Mah.,3,1,150,31,2,4750000
İzmir , Konak , Barbaros Mah.,1,1,100,15,0,2300000
İzmir , Konak , Kemal Reis Mah.,3,1,110,38,3,2750000
İzmir , Buca , Vali Rahmi Bey Mah.,2,1,105,15,2,3100000
İzmir , Konak , Alsancak Mah.,2,1,80,31,5,2200000
İzmir , Menemen , Mermerli Mah.,2,1,80,25,5,1899000
İzmir , Narlıdere , Yenikale Mah.,3,1,190,16,3,9900000
İzmir , Seferihisar , Camikebir Mah.,2,1,85,0,3,4200000
İzmir , Karabağlar , Arap Hasan Mah.,3,1,130,45,3,3650000
İzmir , Selçuk , Zafer Mah.,2,1,90,0,3,3950000
İzmir , Çiğli , Atatürk Mah.,2,1,90,5,4,3525000
İzmir , Karşıyaka , Bahçelievler Mah.,3,1,115,30,3,4500000
İzmir , Konak , Şehit Nedim Tuğaltay Mah.,4,1,160,31,0,3730000
İzmir , Menemen , Uğur Mumcu Mah.,3,1,145,0,2,5100000
İzmir , Bornova , İnönü Mah.,3,1,170,6,3,8700000
İzmir , Çiğli , Ahmet Taner Kışlalı Mah.,3,1,110,30,3,3800000
İzmir , Menemen , Kasımpaşa Mah.,3,1,100,30,3,2450000
İzmir , Konak , Altıntaş Mah.,3,1,130,28,3,3250000
İzmir , Dikili , Cumhuriyet Mah.,4,1,186,2,1,12450000
İzmir , Buca , Yenigün Mah.,3,1,140,23,3,3280000
İzmir , Ödemiş , Birgi Mah.,2,1,190,0,0,4750000
İzmir , Buca , Atatürk Mah.,1,1,55,4,2,1150000
İzmir , Çeşme , Celal Bayar Mah.,2,1,85,5,2,11900000
İzmir , Balçova , Eğitim Mah.,2,1,100,25,6,2850000
İzmir , Narlıdere , 2. İnönü Mah.,2,1,120,25,3,3350000
İzmir , Kemalpaşa , Soğukpınar Mah.,3,1,155,16,3,4100000
İzmir , Selçuk , Cumhuriyet Mah.,2,1,125,11,1,3500000
İzmir , Seferihisar , Atatürk Mah.,2,1,80,0,1,4500000
İzmir , Karabağlar , Sevgi Mah.,3,1,138,8,1,4400000
İzmir , Karşıyaka , Şemikler Mah.,2,1,95,28,3,2600000
İzmir , Karabağlar , Bahçelievler Mah.,2,1,80,35,1,3200000
İzmir , Çiğli , Uğur Mumcu Mah.,3,1,135,0,1,5250000
İzmir , Seferihisar , Mersin Alanı Mah.,4,1,200,10,0,9500000
İzmir , Kemalpaşa , Ulucak İstiklal Mah.,4,1,200,0,0,12990000
İzmir , Menemen , İstiklal Mah.,3,1,145,0,5,4900000
İzmir , Menemen , 85. Yıl Cumhuriyet Mah.,2,1,80,0,4,2950000
İzmir , Gaziemir , Irmak Mah.,3,1,175,21,3,5450000
İzmir , Çeşme , İsmet İnönü Mah.,1,1,50,2,-1,4850000
İzmir , Karşıyaka , Şemikler Mah.,3,1,208,15,2,6950000
İzmir , Menemen , Gazi Mustafa Kemal Mah.,1,1,55,4,-3,2100000
İzmir , Buca , Kuruçeşme Mah.,1,1,55,0,1,1115000
İzmir , Konak , Kahramanlar Mah.,1,1,60,0,4,3100000
İzmir , Menderes , Orta Mah.,2,1,70,0,3,4500000
İzmir , Konak , Kültür Mah.,3,1,130,28,4,4500000
İzmir , Torbalı , Ertuğrul Mah.,3,1,130,25,3,2450000
İzmir , Buca , Göksu Mah.,3,1,105,16,4,2650000
İzmir , Bornova , Erzene Mah.,3,1,120,30,6,2900000
İzmir , Torbalı , Ertuğrul Mah.,3,1,158,21,6,2650000
İzmir , Karşıyaka , Şemikler Mah.,3,1,150,5,1,7500000
İzmir , Karşıyaka , Demirköprü Mah.,3,1,200,0,5,9000000
İzmir , Çiğli , Ataşehir Mah.,3,1,135,20,3,5000000
İzmir , Torbalı , Yedi Eylül Mah.,2,1,100,0,1,2650000
İzmir , Seferihisar , Bengiler Mah.,2,1,85,4,2,4200000
İzmir , Dikili , Salihler Mah.,2,1,200,26,0,4630000
İzmir , Karabağlar , Yurdoğlu Mah.,3,1,140,6,6,5650000
İzmir , Karşıyaka , Nergiz Mah.,3,1,150,0,5,12000000
İzmir , Çiğli , Yakakent Mah.,3,1,125,22,3,2675000
İzmir , Foça , Fevzi Çakmak Mah.,3,1,120,0,0,8900000
İzmir , Buca , Çamlıkule Mah.,3,1,130,13,3,4800000
İzmir , Menderes , Gümüldür İnönü Mah.,3,1,140,11,6,8250000
İzmir , Urla , Çamlıçay Mah.,3,1,140,1,0,10650000
İzmir , Dikili , Gazipaşa Mah.,2,1,75,12,1,2750000
İzmir , Çeşme , Şifne Mah.,4,1,140,14,0,13500000
İzmir , Bornova , Yeşilova Mah.,3,1,200,4,3,15850000
İzmir , Dikili , Cumhuriyet Mah.,4,1,170,0,0,11000000
İzmir , Seferihisar , Cumhuriyet Mah.,3,1,165,0,1,7000000
İzmir , Aliağa , Yenişakran Mah.,3,1,150,0,0,8250000
İzmir , Menemen , İstiklal Mah.,3,1,145,15,5,3200000
İzmir , Bergama , Fatih Mah.,2,1,85,0,1,2700000
İzmir , Konak , Altıntaş Mah.,3,1,125,27,2,2650000
İzmir , Foça , Fevzi Çakmak Mah.,2,1,70,3,3,5250000
İzmir , Buca , Çamlıkule Mah.,1,1,55,0,1,2250000
İzmir , Çiğli , Esentepe Mah.,2,1,90,0,4,4550000
İzmir , Bornova , Evka 3 Mah.,4,1,185,29,0,16250000
İzmir , Karabağlar , Doğanay Mah.,3,1,120,35,3,2900000
İzmir , Buca , Kuruçeşme Mah.,1,1,60,1,3,1000000
